date,cmname,unit,category,price,currency,country,admname,adm1id,mktname,mktid,cmid,ptid,umid,catid,sn,default
2012-06-15,Rice (paddy) - Farm Gate,KG,cereals and tubers,16.81,PHP,Philippines,Region II (Cagayan Valley),2357,Tuguegarao,170,203,18,5,1,170_203_18_5,
2012-07-15,Rice (paddy) - Farm Gate,KG,cereals and tubers,17.04,PHP,Philippines,Region II (Cagayan Valley),2357,Tuguegarao,170,203,18,5,1,170_203_18_5,
2012-08-15,Rice (paddy) - Farm Gate,KG,cereals and tubers,16.76,PHP,Philippines,Region II (Cagayan Valley),2357,Tuguegarao,170,203,18,5,1,170_203_18_5,
2012-09-15,Rice (paddy) - Farm Gate,KG,cereals and tubers,16.42,PHP,Philippines,Region II (Cagayan Valley),2357,Tuguegarao,170,203,18,5,1,170_203_18_5,
2012-10-15,Rice (paddy) - Farm Gate,KG,cereals and tubers,16.53,PHP,Philippines,Region II (Cagayan Valley),2357,Tuguegarao,170,203,18,5,1,170_203_18_5,
2012-11-15,Rice (paddy) - Farm Gate,KG,cereals and tubers,16.23,PHP,Philippines,Region II (Cagayan Valley),2357,Tuguegarao,170,203,18,5,1,170_203_18_5,
2012-12-15,Rice (paddy) - Farm Gate,KG,cereals and tubers,16.12,PHP,Philippines,Region II (Cagayan Valley),2357,Tuguegarao,170,203,18,5,1,170_203_18_5,
2013-01-15,Rice (paddy) - Farm Gate,KG,cereals and tubers,15.54,PHP,Philippines,Region II (Cagayan Valley),2357,Tuguegarao,170,203,18,5,1,170_203_18_5,
2013-02-15,Rice (paddy) - Farm Gate,KG,cereals and tubers,15.79,PHP,Philippines,Region II (Cagayan Valley),2357,Tuguegarao,170,203,18,5,1,170_203_18_5,
2013-03-15,Rice (paddy) - Farm Gate,KG,cereals and tubers,16.04,PHP,Philippines,Region II (Cagayan Valley),2357,Tuguegarao,170,203,18,5,1,170_203_18_5,
2012-05-15,Beans (mung) - Retail,KG,pulses and nuts,86.93,PHP,Philippines,Region II (Cagayan Valley),2357,Tuguegarao,170,393,15,5,5,170_393_15_5,
2012-06-15,Beans (mung) - Retail,KG,pulses and nuts,83.14,PHP,Philippines,Region II (Cagayan Valley),2357,Tuguegarao,170,393,15,5,5,170_393_15_5,
2012-07-15,Beans (mung) - Retail,KG,pulses and nuts,79.62,PHP,Philippines,Region II (Cagayan Valley),2357,Tuguegarao,170,393,15,5,5,170_393_15_5,
2012-08-15,Beans (mung) - Retail,KG,pulses and nuts,57.43,PHP,Philippines,Region II (Cagayan Valley),2357,Tuguegarao,170,393,15,5,5,170_393_15_5,
2012-09-15,Beans (mung) - Retail,KG,pulses and nuts,65.58,PHP,Philippines,Region II (Cagayan Valley),2357,Tuguegarao,170,393,15,5,5,170_393_15_5,
2012-10-15,Beans (mung) - Retail,KG,pulses and nuts,62.15,PHP,Philippines,Region II (Cagayan Valley),2357,Tuguegarao,170,393,15,5,5,170_393_15_5,
2012-11-15,Beans (mung) - Retail,KG,pulses and nuts,62.93,PHP,Philippines,Region II (Cagayan Valley),2357,Tuguegarao,170,393,15,5,5,170_393_15_5,
2012-12-15,Beans (mung) - Retail,KG,pulses and nuts,67.54,PHP,Philippines,Region II (Cagayan Valley),2357,Tuguegarao,170,393,15,5,5,170_393_15_5,
2013-01-15,Beans (mung) - Retail,KG,pulses and nuts,69.49,PHP,Philippines,Region II (Cagayan Valley),2357,Tuguegarao,170,393,15,5,5,170_393_15_5,
2013-02-15,Beans (mung) - Retail,KG,pulses and nuts,76.07,PHP,Philippines,Region II (Cagayan Valley),2357,Tuguegarao,170,393,15,5,5,170_393_15_5,
2013-03-15,Beans (mung) - Retail,KG,pulses and nuts,72.46,PHP,Philippines,Region II (Cagayan Valley),2357,Tuguegarao,170,393,15,5,5,170_393_15_5,
2013-04-15,Beans (mung) - Retail,KG,pulses and nuts,71.46,PHP,Philippines,Region II (Cagayan Valley),2357,Tuguegarao,170,393,15,5,5,170_393_15_5,
2014-09-15,Fish (fresh) - Wholesale,KG,"meat, fish and eggs",115.38,PHP,Philippines,Region II (Cagayan Valley),2357,Tuguegarao,170,401,14,5,2,170_401_14_5,
2014-10-15,Fish (fresh) - Wholesale,KG,"meat, fish and eggs",113.86,PHP,Philippines,Region II (Cagayan Valley),2357,Tuguegarao,170,401,14,5,2,170_401_14_5,
2014-11-15,Fish (fresh) - Wholesale,KG,"meat, fish and eggs",114.5,PHP,Philippines,Region II (Cagayan Valley),2357,Tuguegarao,170,401,14,5,2,170_401_14_5,
2014-12-15,Fish (fresh) - Wholesale,KG,"meat, fish and eggs",116.29,PHP,Philippines,Region II (Cagayan Valley),2357,Tuguegarao,170,401,14,5,2,170_401_14_5,
2015-01-15,Fish (fresh) - Wholesale,KG,"meat, fish and eggs",115.69,PHP,Philippines,Region II (Cagayan Valley),2357,Tuguegarao,170,401,14,5,2,170_401_14_5,
2015-02-15,Fish (fresh) - Wholesale,KG,"meat, fish and eggs",121.91,PHP,Philippines,Region II (Cagayan Valley),2357,Tuguegarao,170,401,14,5,2,170_401_14_5,
2015-03-15,Fish (fresh) - Wholesale,KG,"meat, fish and eggs",117.38,PHP,Philippines,Region II (Cagayan Valley),2357,Tuguegarao,170,401,14,5,2,170_401_14_5,
2015-04-15,Fish (fresh) - Wholesale,KG,"meat, fish and eggs",122.77,PHP,Philippines,Region II (Cagayan Valley),2357,Tuguegarao,170,401,14,5,2,170_401_14_5,
2015-05-15,Fish (fresh) - Wholesale,KG,"meat, fish and eggs",123.69,PHP,Philippines,Region II (Cagayan Valley),2357,Tuguegarao,170,401,14,5,2,170_401_14_5,
2015-06-15,Fish (fresh) - Wholesale,KG,"meat, fish and eggs",125.38,PHP,Philippines,Region II (Cagayan Valley),2357,Tuguegarao,170,401,14,5,2,170_401_14_5,
2015-07-15,Fish (fresh) - Wholesale,KG,"meat, fish and eggs",125.29,PHP,Philippines,Region II (Cagayan Valley),2357,Tuguegarao,170,401,14,5,2,170_401_14_5,
2015-08-15,Fish (fresh) - Wholesale,KG,"meat, fish and eggs",125.0,PHP,Philippines,Region II (Cagayan Valley),2357,Tuguegarao,170,401,14,5,2,170_401_14_5,
2015-09-15,Fish (fresh) - Wholesale,KG,"meat, fish and eggs",126.0,PHP,Philippines,Region II (Cagayan Valley),2357,Tuguegarao,170,401,14,5,2,170_401_14_5,
2015-10-15,Fish (fresh) - Wholesale,KG,"meat, fish and eggs",124.31,PHP,Philippines,Region II (Cagayan Valley),2357,Tuguegarao,170,401,14,5,2,170_401_14_5,
2015-11-15,Fish (fresh) - Wholesale,KG,"meat, fish and eggs",122.31,PHP,Philippines,Region II (Cagayan Valley),2357,Tuguegarao,170,401,14,5,2,170_401_14_5,
2015-12-15,Fish (fresh) - Wholesale,KG,"meat, fish and eggs",125.08,PHP,Philippines,Region II (Cagayan Valley),2357,Tuguegarao,170,401,14,5,2,170_401_14_5,
2016-01-15,Fish (fresh) - Wholesale,KG,"meat, fish and eggs",124.54,PHP,Philippines,Region II (Cagayan Valley),2357,Tuguegarao,170,401,14,5,2,170_401_14_5,
2016-02-15,Fish (fresh) - Wholesale,KG,"meat, fish and eggs",126.38,PHP,Philippines,Region II (Cagayan Valley),2357,Tuguegarao,170,401,14,5,2,170_401_14_5,
2016-03-15,Fish (fresh) - Wholesale,KG,"meat, fish and eggs",122.67,PHP,Philippines,Region II (Cagayan Valley),2357,Tuguegarao,170,401,14,5,2,170_401_14_5,
2016-04-15,Fish (fresh) - Wholesale,KG,"meat, fish and eggs",121.46,PHP,Philippines,Region II (Cagayan Valley),2357,Tuguegarao,170,401,14,5,2,170_401_14_5,
2016-05-15,Fish (fresh) - Wholesale,KG,"meat, fish and eggs",141.38,PHP,Philippines,Region II (Cagayan Valley),2357,Tuguegarao,170,401,14,5,2,170_401_14_5,
2016-06-15,Fish (fresh) - Wholesale,KG,"meat, fish and eggs",125.23,PHP,Philippines,Region II (Cagayan Valley),2357,Tuguegarao,170,401,14,5,2,170_401_14_5,
2016-07-15,Fish (fresh) - Wholesale,KG,"meat, fish and eggs",124.92,PHP,Philippines,Region II (Cagayan Valley),2357,Tuguegarao,170,401,14,5,2,170_401_14_5,
2016-08-15,Fish (fresh) - Wholesale,KG,"meat, fish and eggs",123.89,PHP,Philippines,Region II (Cagayan Valley),2357,Tuguegarao,170,401,14,5,2,170_401_14_5,
2016-09-15,Fish (fresh) - Wholesale,KG,"meat, fish and eggs",122.15,PHP,Philippines,Region II (Cagayan Valley),2357,Tuguegarao,170,401,14,5,2,170_401_14_5,
2016-10-15,Fish (fresh) - Wholesale,KG,"meat, fish and eggs",119.69,PHP,Philippines,Region II (Cagayan Valley),2357,Tuguegarao,170,401,14,5,2,170_401_14_5,
2016-11-15,Fish (fresh) - Wholesale,KG,"meat, fish and eggs",124.43,PHP,Philippines,Region II (Cagayan Valley),2357,Tuguegarao,170,401,14,5,2,170_401_14_5,
2016-12-15,Fish (fresh) - Wholesale,KG,"meat, fish and eggs",126.0,PHP,Philippines,Region II (Cagayan Valley),2357,Tuguegarao,170,401,14,5,2,170_401_14_5,
2017-01-15,Fish (fresh) - Wholesale,KG,"meat, fish and eggs",127.51,PHP,Philippines,Region II (Cagayan Valley),2357,Tuguegarao,170,401,14,5,2,170_401_14_5,
2017-02-15,Fish (fresh) - Wholesale,KG,"meat, fish and eggs",133.2,PHP,Philippines,Region II (Cagayan Valley),2357,Tuguegarao,170,401,14,5,2,170_401_14_5,
2017-03-15,Fish (fresh) - Wholesale,KG,"meat, fish and eggs",131.51,PHP,Philippines,Region II (Cagayan Valley),2357,Tuguegarao,170,401,14,5,2,170_401_14_5,
2017-04-15,Fish (fresh) - Wholesale,KG,"meat, fish and eggs",127.27,PHP,Philippines,Region II (Cagayan Valley),2357,Tuguegarao,170,401,14,5,2,170_401_14_5,
2009-01-15,Fish (fresh) - Retail,KG,"meat, fish and eggs",99.15,PHP,Philippines,Region II (Cagayan Valley),2357,Tuguegarao,170,401,15,5,2,170_401_15_5,
2009-02-15,Fish (fresh) - Retail,KG,"meat, fish and eggs",109.25,PHP,Philippines,Region II (Cagayan Valley),2357,Tuguegarao,170,401,15,5,2,170_401_15_5,
2009-03-15,Fish (fresh) - Retail,KG,"meat, fish and eggs",100.42,PHP,Philippines,Region II (Cagayan Valley),2357,Tuguegarao,170,401,15,5,2,170_401_15_5,
2009-04-15,Fish (fresh) - Retail,KG,"meat, fish and eggs",95.73,PHP,Philippines,Region II (Cagayan Valley),2357,Tuguegarao,170,401,15,5,2,170_401_15_5,
2009-05-15,Fish (fresh) - Retail,KG,"meat, fish and eggs",101.75,PHP,Philippines,Region II (Cagayan Valley),2357,Tuguegarao,170,401,15,5,2,170_401_15_5,
2009-06-15,Fish (fresh) - Retail,KG,"meat, fish and eggs",105.23,PHP,Philippines,Region II (Cagayan Valley),2357,Tuguegarao,170,401,15,5,2,170_401_15_5,
2009-07-15,Fish (fresh) - Retail,KG,"meat, fish and eggs",104.86,PHP,Philippines,Region II (Cagayan Valley),2357,Tuguegarao,170,401,15,5,2,170_401_15_5,
2009-08-15,Fish (fresh) - Retail,KG,"meat, fish and eggs",100.92,PHP,Philippines,Region II (Cagayan Valley),2357,Tuguegarao,170,401,15,5,2,170_401_15_5,
2009-09-15,Fish (fresh) - Retail,KG,"meat, fish and eggs",97.75,PHP,Philippines,Region II (Cagayan Valley),2357,Tuguegarao,170,401,15,5,2,170_401_15_5,
2009-10-15,Fish (fresh) - Retail,KG,"meat, fish and eggs",104.15,PHP,Philippines,Region II (Cagayan Valley),2357,Tuguegarao,170,401,15,5,2,170_401_15_5,
2009-11-15,Fish (fresh) - Retail,KG,"meat, fish and eggs",110.33,PHP,Philippines,Region II (Cagayan Valley),2357,Tuguegarao,170,401,15,5,2,170_401_15_5,
2009-12-15,Fish (fresh) - Retail,KG,"meat, fish and eggs",109.85,PHP,Philippines,Region II (Cagayan Valley),2357,Tuguegarao,170,401,15,5,2,170_401_15_5,
2010-01-15,Fish (fresh) - Retail,KG,"meat, fish and eggs",107.83,PHP,Philippines,Region II (Cagayan Valley),2357,Tuguegarao,170,401,15,5,2,170_401_15_5,
2010-02-15,Fish (fresh) - Retail,KG,"meat, fish and eggs",104.17,PHP,Philippines,Region II (Cagayan Valley),2357,Tuguegarao,170,401,15,5,2,170_401_15_5,
2010-03-15,Fish (fresh) - Retail,KG,"meat, fish and eggs",106.0,PHP,Philippines,Region II (Cagayan Valley),2357,Tuguegarao,170,401,15,5,2,170_401_15_5,
2010-04-15,Fish (fresh) - Retail,KG,"meat, fish and eggs",100.0,PHP,Philippines,Region II (Cagayan Valley),2357,Tuguegarao,170,401,15,5,2,170_401_15_5,
2010-05-15,Fish (fresh) - Retail,KG,"meat, fish and eggs",100.31,PHP,Philippines,Region II (Cagayan Valley),2357,Tuguegarao,170,401,15,5,2,170_401_15_5,
2010-06-15,Fish (fresh) - Retail,KG,"meat, fish and eggs",104.15,PHP,Philippines,Region II (Cagayan Valley),2357,Tuguegarao,170,401,15,5,2,170_401_15_5,
2010-07-15,Fish (fresh) - Retail,KG,"meat, fish and eggs",100.46,PHP,Philippines,Region II (Cagayan Valley),2357,Tuguegarao,170,401,15,5,2,170_401_15_5,
2010-08-15,Fish (fresh) - Retail,KG,"meat, fish and eggs",103.38,PHP,Philippines,Region II (Cagayan Valley),2357,Tuguegarao,170,401,15,5,2,170_401_15_5,
2010-09-15,Fish (fresh) - Retail,KG,"meat, fish and eggs",100.5,PHP,Philippines,Region II (Cagayan Valley),2357,Tuguegarao,170,401,15,5,2,170_401_15_5,
2010-10-15,Fish (fresh) - Retail,KG,"meat, fish and eggs",103.54,PHP,Philippines,Region II (Cagayan Valley),2357,Tuguegarao,170,401,15,5,2,170_401_15_5,
2010-11-15,Fish (fresh) - Retail,KG,"meat, fish and eggs",104.31,PHP,Philippines,Region II (Cagayan Valley),2357,Tuguegarao,170,401,15,5,2,170_401_15_5,
2010-12-15,Fish (fresh) - Retail,KG,"meat, fish and eggs",99.07,PHP,Philippines,Region II (Cagayan Valley),2357,Tuguegarao,170,401,15,5,2,170_401_15_5,
2011-01-15,Fish (fresh) - Retail,KG,"meat, fish and eggs",101.43,PHP,Philippines,Region II (Cagayan Valley),2357,Tuguegarao,170,401,15,5,2,170_401_15_5,
2011-02-15,Fish (fresh) - Retail,KG,"meat, fish and eggs",116.29,PHP,Philippines,Region II (Cagayan Valley),2357,Tuguegarao,170,401,15,5,2,170_401_15_5,
2011-03-15,Fish (fresh) - Retail,KG,"meat, fish and eggs",119.0,PHP,Philippines,Region II (Cagayan Valley),2357,Tuguegarao,170,401,15,5,2,170_401_15_5,
2011-04-15,Fish (fresh) - Retail,KG,"meat, fish and eggs",118.77,PHP,Philippines,Region II (Cagayan Valley),2357,Tuguegarao,170,401,15,5,2,170_401_15_5,
2011-05-15,Fish (fresh) - Retail,KG,"meat, fish and eggs",120.0,PHP,Philippines,Region II (Cagayan Valley),2357,Tuguegarao,170,401,15,5,2,170_401_15_5,
2011-06-15,Fish (fresh) - Retail,KG,"meat, fish and eggs",118.31,PHP,Philippines,Region II (Cagayan Valley),2357,Tuguegarao,170,401,15,5,2,170_401_15_5,
2011-07-15,Fish (fresh) - Retail,KG,"meat, fish and eggs",117.69,PHP,Philippines,Region II (Cagayan Valley),2357,Tuguegarao,170,401,15,5,2,170_401_15_5,
2011-08-15,Fish (fresh) - Retail,KG,"meat, fish and eggs",118.29,PHP,Philippines,Region II (Cagayan Valley),2357,Tuguegarao,170,401,15,5,2,170_401_15_5,
2011-09-15,Fish (fresh) - Retail,KG,"meat, fish and eggs",119.67,PHP,Philippines,Region II (Cagayan Valley),2357,Tuguegarao,170,401,15,5,2,170_401_15_5,
2011-10-15,Fish (fresh) - Retail,KG,"meat, fish and eggs",120.57,PHP,Philippines,Region II (Cagayan Valley),2357,Tuguegarao,170,401,15,5,2,170_401_15_5,
2011-11-15,Fish (fresh) - Retail,KG,"meat, fish and eggs",119.85,PHP,Philippines,Region II (Cagayan Valley),2357,Tuguegarao,170,401,15,5,2,170_401_15_5,
2011-12-15,Fish (fresh) - Retail,KG,"meat, fish and eggs",122.25,PHP,Philippines,Region II (Cagayan Valley),2357,Tuguegarao,170,401,15,5,2,170_401_15_5,
2012-01-15,Fish (fresh) - Retail,KG,"meat, fish and eggs",120.0,PHP,Philippines,Region II (Cagayan Valley),2357,Tuguegarao,170,401,15,5,2,170_401_15_5,
2012-02-15,Fish (fresh) - Retail,KG,"meat, fish and eggs",120.0,PHP,Philippines,Region II (Cagayan Valley),2357,Tuguegarao,170,401,15,5,2,170_401_15_5,
2012-03-15,Fish (fresh) - Retail,KG,"meat, fish and eggs",120.0,PHP,Philippines,Region II (Cagayan Valley),2357,Tuguegarao,170,401,15,5,2,170_401_15_5,
2012-04-15,Fish (fresh) - Retail,KG,"meat, fish and eggs",122.46,PHP,Philippines,Region II (Cagayan Valley),2357,Tuguegarao,170,401,15,5,2,170_401_15_5,
2012-05-15,Fish (fresh) - Retail,KG,"meat, fish and eggs",120.0,PHP,Philippines,Region II (Cagayan Valley),2357,Tuguegarao,170,401,15,5,2,170_401_15_5,
2012-06-15,Fish (fresh) - Retail,KG,"meat, fish and eggs",119.69,PHP,Philippines,Region II (Cagayan Valley),2357,Tuguegarao,170,401,15,5,2,170_401_15_5,
2012-07-15,Fish (fresh) - Retail,KG,"meat, fish and eggs",120.77,PHP,Philippines,Region II (Cagayan Valley),2357,Tuguegarao,170,401,15,5,2,170_401_15_5,
2012-08-15,Fish (fresh) - Retail,KG,"meat, fish and eggs",123.86,PHP,Philippines,Region II (Cagayan Valley),2357,Tuguegarao,170,401,15,5,2,170_401_15_5,
2012-09-15,Fish (fresh) - Retail,KG,"meat, fish and eggs",120.0,PHP,Philippines,Region II (Cagayan Valley),2357,Tuguegarao,170,401,15,5,2,170_401_15_5,
2012-10-15,Fish (fresh) - Retail,KG,"meat, fish and eggs",120.0,PHP,Philippines,Region II (Cagayan Valley),2357,Tuguegarao,170,401,15,5,2,170_401_15_5,
2012-11-15,Fish (fresh) - Retail,KG,"meat, fish and eggs",120.0,PHP,Philippines,Region II (Cagayan Valley),2357,Tuguegarao,170,401,15,5,2,170_401_15_5,
2013-01-15,Fish (fresh) - Retail,KG,"meat, fish and eggs",122.0,PHP,Philippines,Region II (Cagayan Valley),2357,Tuguegarao,170,401,15,5,2,170_401_15_5,
2013-02-15,Fish (fresh) - Retail,KG,"meat, fish and eggs",120.0,PHP,Philippines,Region II (Cagayan Valley),2357,Tuguegarao,170,401,15,5,2,170_401_15_5,
2013-03-15,Fish (fresh) - Retail,KG,"meat, fish and eggs",119.38,PHP,Philippines,Region II (Cagayan Valley),2357,Tuguegarao,170,401,15,5,2,170_401_15_5,
2013-04-15,Fish (fresh) - Retail,KG,"meat, fish and eggs",119.54,PHP,Philippines,Region II (Cagayan Valley),2357,Tuguegarao,170,401,15,5,2,170_401_15_5,
2013-07-15,Fish (fresh) - Retail,KG,"meat, fish and eggs",120.0,PHP,Philippines,Region II (Cagayan Valley),2357,Tuguegarao,170,401,15,5,2,170_401_15_5,
2014-07-15,Fish (fresh) - Retail,KG,"meat, fish and eggs",121.85,PHP,Philippines,Region II (Cagayan Valley),2357,Tuguegarao,170,401,15,5,2,170_401_15_5,
2015-11-15,"Rice (regular, milled) - Wholesale",KG,cereals and tubers,28.43,PHP,Philippines,Region V (Bicol region),2361,Legazpi,174,80,14,5,1,174_80_14_5,
2015-12-15,"Rice (regular, milled) - Wholesale",KG,cereals and tubers,29.15,PHP,Philippines,Region V (Bicol region),2361,Legazpi,174,80,14,5,1,174_80_14_5,
2016-01-15,"Rice (regular, milled) - Wholesale",KG,cereals and tubers,29.75,PHP,Philippines,Region V (Bicol region),2361,Legazpi,174,80,14,5,1,174_80_14_5,
2016-02-15,"Rice (regular, milled) - Wholesale",KG,cereals and tubers,29.74,PHP,Philippines,Region V (Bicol region),2361,Legazpi,174,80,14,5,1,174_80_14_5,
2016-03-15,"Rice (regular, milled) - Wholesale",KG,cereals and tubers,29.44,PHP,Philippines,Region V (Bicol region),2361,Legazpi,174,80,14,5,1,174_80_14_5,
2016-04-15,"Rice (regular, milled) - Wholesale",KG,cereals and tubers,28.56,PHP,Philippines,Region V (Bicol region),2361,Legazpi,174,80,14,5,1,174_80_14_5,
2010-01-15,"Rice (regular, milled) - Retail",KG,cereals and tubers,30.0,PHP,Philippines,Region V (Bicol region),2361,Legazpi,174,80,15,5,1,174_80_15_5,1
2010-02-15,"Rice (regular, milled) - Retail",KG,cereals and tubers,31.75,PHP,Philippines,Region V (Bicol region),2361,Legazpi,174,80,15,5,1,174_80_15_5,1
2010-03-15,"Rice (regular, milled) - Retail",KG,cereals and tubers,31.25,PHP,Philippines,Region V (Bicol region),2361,Legazpi,174,80,15,5,1,174_80_15_5,1
2010-04-15,"Rice (regular, milled) - Retail",KG,cereals and tubers,30.0,PHP,Philippines,Region V (Bicol region),2361,Legazpi,174,80,15,5,1,174_80_15_5,1
2010-05-15,"Rice (regular, milled) - Retail",KG,cereals and tubers,30.0,PHP,Philippines,Region V (Bicol region),2361,Legazpi,174,80,15,5,1,174_80_15_5,1
2010-06-15,"Rice (regular, milled) - Retail",KG,cereals and tubers,30.0,PHP,Philippines,Region V (Bicol region),2361,Legazpi,174,80,15,5,1,174_80_15_5,1
2010-07-15,"Rice (regular, milled) - Retail",KG,cereals and tubers,30.0,PHP,Philippines,Region V (Bicol region),2361,Legazpi,174,80,15,5,1,174_80_15_5,1
2010-08-15,"Rice (regular, milled) - Retail",KG,cereals and tubers,30.75,PHP,Philippines,Region V (Bicol region),2361,Legazpi,174,80,15,5,1,174_80_15_5,1
2010-09-15,"Rice (regular, milled) - Retail",KG,cereals and tubers,30.25,PHP,Philippines,Region V (Bicol region),2361,Legazpi,174,80,15,5,1,174_80_15_5,1
2010-10-15,"Rice (regular, milled) - Retail",KG,cereals and tubers,30.0,PHP,Philippines,Region V (Bicol region),2361,Legazpi,174,80,15,5,1,174_80_15_5,1
2010-11-15,"Rice (regular, milled) - Retail",KG,cereals and tubers,30.0,PHP,Philippines,Region V (Bicol region),2361,Legazpi,174,80,15,5,1,174_80_15_5,1
2010-12-15,"Rice (regular, milled) - Retail",KG,cereals and tubers,30.0,PHP,Philippines,Region V (Bicol region),2361,Legazpi,174,80,15,5,1,174_80_15_5,1
2012-01-15,"Rice (regular, milled) - Retail",KG,cereals and tubers,30.0,PHP,Philippines,Region V (Bicol region),2361,Legazpi,174,80,15,5,1,174_80_15_5,1
2012-02-15,"Rice (regular, milled) - Retail",KG,cereals and tubers,30.0,PHP,Philippines,Region V (Bicol region),2361,Legazpi,174,80,15,5,1,174_80_15_5,1
2012-03-15,"Rice (regular, milled) - Retail",KG,cereals and tubers,30.0,PHP,Philippines,Region V (Bicol region),2361,Legazpi,174,80,15,5,1,174_80_15_5,1
2012-04-15,"Rice (regular, milled) - Retail",KG,cereals and tubers,30.0,PHP,Philippines,Region V (Bicol region),2361,Legazpi,174,80,15,5,1,174_80_15_5,1
2012-05-15,"Rice (regular, milled) - Retail",KG,cereals and tubers,30.0,PHP,Philippines,Region V (Bicol region),2361,Legazpi,174,80,15,5,1,174_80_15_5,1
2012-06-15,"Rice (regular, milled) - Retail",KG,cereals and tubers,30.0,PHP,Philippines,Region V (Bicol region),2361,Legazpi,174,80,15,5,1,174_80_15_5,1
2012-07-15,"Rice (regular, milled) - Retail",KG,cereals and tubers,30.25,PHP,Philippines,Region V (Bicol region),2361,Legazpi,174,80,15,5,1,174_80_15_5,1
2012-08-15,"Rice (regular, milled) - Retail",KG,cereals and tubers,31.0,PHP,Philippines,Region V (Bicol region),2361,Legazpi,174,80,15,5,1,174_80_15_5,1
2012-09-15,"Rice (regular, milled) - Retail",KG,cereals and tubers,30.6,PHP,Philippines,Region V (Bicol region),2361,Legazpi,174,80,15,5,1,174_80_15_5,1
2012-10-15,"Rice (regular, milled) - Retail",KG,cereals and tubers,30.0,PHP,Philippines,Region V (Bicol region),2361,Legazpi,174,80,15,5,1,174_80_15_5,1
2012-11-15,"Rice (regular, milled) - Retail",KG,cereals and tubers,30.0,PHP,Philippines,Region V (Bicol region),2361,Legazpi,174,80,15,5,1,174_80_15_5,1
2012-12-15,"Rice (regular, milled) - Retail",KG,cereals and tubers,30.0,PHP,Philippines,Region V (Bicol region),2361,Legazpi,174,80,15,5,1,174_80_15_5,1
2013-01-15,"Rice (regular, milled) - Retail",KG,cereals and tubers,30.0,PHP,Philippines,Region V (Bicol region),2361,Legazpi,174,80,15,5,1,174_80_15_5,1
